gene	length
ENSG00000162736	4175
ENSG00000162745	3415
ENSG00000162746	2592
ENSG00000162757	1576
ENSG00000162769	6442
ENSG00000162772	4003
ENSG00000162775	4666
ENSG00000162777	5515
ENSG00000162783	2340
ENSG00000162804	13592
ENSG00000162813	3115
ENSG00000162817	3413
ENSG00000162819	4932
ENSG00000162836	9166
ENSG00000162849	14403
ENSG00000162851	1848
ENSG00000162852	5922
ENSG00000162869	3990
ENSG00000162878	3925
ENSG00000162885	5705
ENSG00000162889	4195
ENSG00000162892	1979
ENSG00000162909	8792
ENSG00000162910	1886
ENSG00000162923	10481
ENSG00000162924	11255
ENSG00000162927	7651
ENSG00000162928	5910
ENSG00000162929	9632
ENSG00000162944	6007
ENSG00000162946	12137
ENSG00000162959	5220
ENSG00000162961	2745
ENSG00000162971	10496
ENSG00000162972	1624
ENSG00000162976	2275
ENSG00000162980	6716
ENSG00000162994	4398
ENSG00000162999	5376
ENSG00000163001	3502
ENSG00000163002	4046
ENSG00000163006	5796
ENSG00000163013	8104
ENSG00000163017	3811
ENSG00000163026	3847
ENSG00000163029	9363
ENSG00000163040	4261
ENSG00000163041	3146
ENSG00000163050	7797
ENSG00000163053	4938
ENSG00000163067	3999
ENSG00000163069	4541
ENSG00000163071	4941
ENSG00000163072	5248
ENSG00000163093	5493
ENSG00000163104	6313
ENSG00000163110	11115
ENSG00000163113	12184
ENSG00000163125	8738
ENSG00000163131	4228
ENSG00000163132	2120
ENSG00000163138	4032
ENSG00000163155	2508
ENSG00000163156	3265
ENSG00000163159	4545
ENSG00000163161	7401
ENSG00000163162	4836
ENSG00000163166	3990
ENSG00000163170	3156
ENSG00000163171	10216
ENSG00000163191	680
ENSG00000163214	7984
ENSG00000163249	4707
ENSG00000163251	6708
ENSG00000163257	4816
ENSG00000163281	7150
ENSG00000163291	12403
ENSG00000163297	10101
ENSG00000163312	3713
ENSG00000163319	4866
ENSG00000163320	6490
ENSG00000163322	6042
ENSG00000163328	7102
ENSG00000163344	1280
ENSG00000163346	3851
ENSG00000163347	3663
ENSG00000163348	3630
ENSG00000163349	9215
ENSG00000163359	19624
ENSG00000163374	4993
ENSG00000163376	4740
ENSG00000163378	5647
ENSG00000163382	1933
ENSG00000163386	13221
ENSG00000163389	7097
ENSG00000163393	5292
ENSG00000163394	1720
ENSG00000163399	7261
ENSG00000163412	10779
ENSG00000163428	7903
ENSG00000163430	8727
ENSG00000163431	3970
ENSG00000163444	4026
ENSG00000163453	1932
ENSG00000163462	4528
ENSG00000163463	3826
ENSG00000163466	6562
ENSG00000163468	4018
ENSG00000163472	3067
ENSG00000163479	6651
ENSG00000163481	2323
ENSG00000163482	6458
ENSG00000163485	4191
ENSG00000163486	9263
ENSG00000163491	9590
ENSG00000163507	4574
ENSG00000163510	3328
ENSG00000163512	6349
ENSG00000163513	4704
ENSG00000163516	6119
ENSG00000163517	5273
ENSG00000163520	4996
ENSG00000163521	3411
ENSG00000163527	5010
ENSG00000163528	1769
ENSG00000163531	21318
ENSG00000163535	6022
ENSG00000163536	2418
ENSG00000163539	15270
ENSG00000163541	4286
ENSG00000163545	3405
ENSG00000163558	5841
ENSG00000163565	5294
ENSG00000163577	5593
ENSG00000163584	2326
ENSG00000163590	12447
ENSG00000163596	7781
ENSG00000163597	5362
ENSG00000163602	7512
ENSG00000163605	5964
ENSG00000163607	3752
ENSG00000163608	6494
ENSG00000163611	7941
ENSG00000163617	5303
ENSG00000163623	3086
ENSG00000163625	16915
ENSG00000163626	3258
ENSG00000163629	9496
ENSG00000163633	5270
ENSG00000163634	1784
ENSG00000163635	9172
ENSG00000163636	9095
ENSG00000163637	8726
ENSG00000163638	10693
ENSG00000163644	11371
ENSG00000163655	8885
ENSG00000163659	5048
ENSG00000163660	8729
ENSG00000163661	1940
ENSG00000163681	14147
ENSG00000163682	3259
ENSG00000163683	6721
ENSG00000163684	8608
ENSG00000163686	3589
ENSG00000163689	9455
ENSG00000163694	8558
ENSG00000163697	12956
ENSG00000163701	4676
ENSG00000163702	4540
ENSG00000163703	3778
ENSG00000163704	3939
ENSG00000163710	3480
ENSG00000163714	11297
ENSG00000163719	6019
ENSG00000163728	7783
ENSG00000163734	2219
ENSG00000163735	2538
ENSG00000163738	9819
ENSG00000163739	1296
ENSG00000163743	6565
ENSG00000163749	5856
ENSG00000163754	3475
ENSG00000163755	6256
ENSG00000163781	6515
ENSG00000163785	7992
ENSG00000163788	6981
ENSG00000163795	2365
ENSG00000163798	5204
ENSG00000163807	5257
ENSG00000163808	5285
ENSG00000163811	4130
ENSG00000163812	7609
ENSG00000163814	6507
ENSG00000163818	7201
ENSG00000163820	8890
ENSG00000163832	3313
ENSG00000163840	5868
ENSG00000163848	10574
ENSG00000163866	8091
ENSG00000163867	9617
ENSG00000163870	3596
ENSG00000163872	10212
ENSG00000163874	3117
ENSG00000163875	3487
ENSG00000163877	4888
ENSG00000163879	4456
ENSG00000163882	3146
ENSG00000163888	1362
ENSG00000163900	8668
ENSG00000163902	3988
ENSG00000163904	7169
ENSG00000163913	9395
ENSG00000163918	2997
ENSG00000163923	1060
ENSG00000163930	5055
ENSG00000163931	9507
ENSG00000163932	3396
ENSG00000163933	5488
ENSG00000163935	5676
ENSG00000163938	3318
ENSG00000163939	9654
ENSG00000163945	7830
ENSG00000163946	9824
ENSG00000163947	6594
ENSG00000163950	2026
ENSG00000163956	8724
ENSG00000163959	5293
ENSG00000163960	11291
ENSG00000163961	5347
ENSG00000163964	4446
ENSG00000163975	8393
ENSG00000164002	3092
ENSG00000164008	2786
ENSG00000164010	4631
ENSG00000164011	2141
ENSG00000164022	3328
ENSG00000164023	7635
ENSG00000164024	4117
ENSG00000164031	13078
ENSG00000164032	2303
ENSG00000164038	5469
ENSG00000164039	3383
ENSG00000164040	4621
ENSG00000164045	4117
ENSG00000164048	5521
ENSG00000164050	9796
ENSG00000164051	2410
ENSG00000164053	3417
ENSG00000164054	4586
ENSG00000164056	3958
ENSG00000164062	4669
ENSG00000164066	16066
ENSG00000164068	7458
ENSG00000164070	11621
ENSG00000164073	5023
ENSG00000164074	6491
ENSG00000164077	4525
ENSG00000164080	11924
ENSG00000164081	5688
ENSG00000164086	5648
ENSG00000164087	2247
ENSG00000164088	3539
ENSG00000164091	5726
ENSG00000164093	5629
ENSG00000164096	2515
ENSG00000164099	5725
ENSG00000164104	2775
ENSG00000164105	1320
ENSG00000164109	5748
ENSG00000164111	3034
ENSG00000164112	3024
ENSG00000164114	8857
ENSG00000164117	2810
ENSG00000164118	7132
ENSG00000164124	9243
ENSG00000164125	7880
ENSG00000164134	9712
ENSG00000164136	7860
ENSG00000164144	4269
ENSG00000164151	8678
ENSG00000164161	12074
ENSG00000164162	3068
ENSG00000164163	6265
ENSG00000164164	9085
ENSG00000164167	2605
ENSG00000164168	4712
ENSG00000164169	4019
ENSG00000164171	7910
ENSG00000164172	6010
ENSG00000164176	5738
ENSG00000164180	9598
ENSG00000164182	1006
ENSG00000164187	8421
ENSG00000164190	12529
ENSG00000164209	8279
ENSG00000164211	5684
ENSG00000164219	3246
ENSG00000164220	3429
ENSG00000164221	3289
ENSG00000164237	3324
ENSG00000164241	7190
ENSG00000164244	9064
ENSG00000164251	2958
ENSG00000164252	5051
ENSG00000164253	7230
ENSG00000164258	1174
ENSG00000164283	2695
ENSG00000164284	4419
ENSG00000164291	4314
ENSG00000164292	8833
ENSG00000164294	3868
ENSG00000164296	4640
ENSG00000164300	5107
ENSG00000164305	2899
ENSG00000164306	2843
ENSG00000164307	7938
ENSG00000164308	7422
ENSG00000164309	14179
ENSG00000164318	5724
ENSG00000164323	6886
ENSG00000164327	13550
ENSG00000164329	5508
ENSG00000164330	6161
ENSG00000164331	2659
ENSG00000164332	2672
ENSG00000164338	4913
ENSG00000164342	6724
ENSG00000164346	1760
ENSG00000164347	4197
ENSG00000164366	9701
ENSG00000164379	2318
ENSG00000164400	783
ENSG00000164402	7707
ENSG00000164403	4329
ENSG00000164405	1472
ENSG00000164414	1994
ENSG00000164418	7492
ENSG00000164430	4155
ENSG00000164442	2086
ENSG00000164463	12337
ENSG00000164465	6819
ENSG00000164466	7572
ENSG00000164483	6903
ENSG00000164484	6131
ENSG00000164494	3926
ENSG00000164506	5853
ENSG00000164509	4400
ENSG00000164530	2190
ENSG00000164535	5756
ENSG00000164543	4943
ENSG00000164548	3516
ENSG00000164574	10497
ENSG00000164576	6755
ENSG00000164587	4544
ENSG00000164597	8467
ENSG00000164603	4138
ENSG00000164604	7396
ENSG00000164609	5082
ENSG00000164610	1898
ENSG00000164611	2010
ENSG00000164615	2218
ENSG00000164619	5889
ENSG00000164620	2596
ENSG00000164631	5297
ENSG00000164638	5811
ENSG00000164647	1625
ENSG00000164649	4074
ENSG00000164654	6714
ENSG00000164659	8115
ENSG00000164663	11259
ENSG00000164674	2790
ENSG00000164687	2077
ENSG00000164692	11151
ENSG00000164694	6854
ENSG00000164707	8015
ENSG00000164713	2548
ENSG00000164715	9139
ENSG00000164733	7438
ENSG00000164736	2342
ENSG00000164741	10988
ENSG00000164742	13530
ENSG00000164743	1445
ENSG00000164751	5002
ENSG00000164754	6192
ENSG00000164758	1440
ENSG00000164761	2827
ENSG00000164808	7477
ENSG00000164815	3724
ENSG00000164818	7238
ENSG00000164823	4681
ENSG00000164828	11908
ENSG00000164830	7202
ENSG00000164845	994
ENSG00000164850	3149
ENSG00000164877	8843
ENSG00000164880	9588
ENSG00000164885	2938
ENSG00000164889	7590
ENSG00000164896	3774
ENSG00000164897	2005
ENSG00000164902	4319
ENSG00000164904	6911
ENSG00000164916	13407
ENSG00000164919	3066
ENSG00000164920	2930
ENSG00000164924	8555
ENSG00000164929	3997
ENSG00000164930	4065
ENSG00000164932	1776
ENSG00000164933	3654
ENSG00000164934	6191
ENSG00000164938	5685
ENSG00000164941	7866
ENSG00000164944	10771
ENSG00000164949	2648
ENSG00000164951	5603
ENSG00000164953	8281
ENSG00000164961	4784
ENSG00000164967	1092
ENSG00000164970	3782
ENSG00000164975	6684
ENSG00000164976	6398
ENSG00000164978	1073
ENSG00000164983	3228
ENSG00000164985	6768
ENSG00000164989	15223
ENSG00000165006	3050
ENSG00000165029	11350
ENSG00000165030	2085
ENSG00000165046	6114
ENSG00000165055	6749
ENSG00000165060	2939
ENSG00000165072	3854
ENSG00000165084	10499
ENSG00000165092	2849
ENSG00000165097	4633
ENSG00000165102	8985
ENSG00000165105	6649
ENSG00000165113	3381
ENSG00000165115	5102
ENSG00000165118	2729
ENSG00000165119	5152
ENSG00000165124	14193
ENSG00000165138	8804
ENSG00000165152	5568
ENSG00000165156	6736
ENSG00000165169	3186
ENSG00000165171	1469
ENSG00000165175	2592
ENSG00000165185	13119
ENSG00000165194	9756
ENSG00000165195	3746
ENSG00000165209	8085
ENSG00000165219	13621
ENSG00000165233	3081
ENSG00000165240	8488
ENSG00000165244	3646
ENSG00000165246	8206
ENSG00000165259	6895
ENSG00000165264	1366
ENSG00000165271	5930
ENSG00000165275	2862
ENSG00000165280	5438
ENSG00000165282	7202
ENSG00000165283	1653
ENSG00000165288	12694
ENSG00000165304	3090
ENSG00000165312	3111
ENSG00000165322	5843
ENSG00000165338	11354
ENSG00000165355	3853
ENSG00000165359	7177
ENSG00000165379	6140
ENSG00000165389	2777
ENSG00000165392	5634
ENSG00000165406	7537
ENSG00000165410	3561
ENSG00000165416	15102
ENSG00000165417	6819
ENSG00000165424	5051
ENSG00000165434	8515
ENSG00000165449	4425
ENSG00000165458	6519
ENSG00000165475	1761
ENSG00000165476	5205
ENSG00000165480	3048
ENSG00000165487	3639
ENSG00000165490	5339
ENSG00000165494	8703
ENSG00000165495	6538
ENSG00000165501	2359
ENSG00000165502	746
ENSG00000165506	2963
ENSG00000165507	2979
ENSG00000165511	3078
ENSG00000165512	2551
ENSG00000165516	3647
ENSG00000165521	11021
ENSG00000165525	8230
ENSG00000165526	4080
ENSG00000165527	1583
ENSG00000165533	3170
ENSG00000165568	2417
ENSG00000165572	5178
ENSG00000165609	4969
ENSG00000165617	4490
ENSG00000165626	9815
ENSG00000165629	2347
ENSG00000165630	1865
ENSG00000165632	4872
ENSG00000165633	8633
ENSG00000165637	2827
ENSG00000165644	1580
ENSG00000165646	4125
ENSG00000165650	6666
ENSG00000165655	3347
ENSG00000165660	2992
ENSG00000165661	4530
ENSG00000165669	7059
ENSG00000165671	15242
ENSG00000165672	3417
ENSG00000165675	4189
ENSG00000165678	2128
ENSG00000165684	5010
ENSG00000165688	5193
ENSG00000165689	3130
ENSG00000165698	2823
ENSG00000165699	9911
ENSG00000165704	1624
ENSG00000165714	2192
ENSG00000165724	2372
ENSG00000165732	4711
ENSG00000165733	7753
ENSG00000165752	3543
ENSG00000165757	9515
ENSG00000165775	10252
ENSG00000165782	3803
ENSG00000165792	4444
ENSG00000165801	8189
ENSG00000165802	4974
ENSG00000165804	4643
ENSG00000165806	3466
ENSG00000165813	8991
ENSG00000165819	5654
ENSG00000165821	5365
ENSG00000165832	3596
ENSG00000165861	5306
ENSG00000165868	6754
ENSG00000165879	2651
ENSG00000165886	1706
ENSG00000165891	6303
ENSG00000165895	6944
ENSG00000165898	3061
ENSG00000165912	2752
ENSG00000165914	5244
ENSG00000165915	4579
ENSG00000165916	2245
ENSG00000165934	5861
ENSG00000165943	2537
ENSG00000165948	2380
ENSG00000165949	4157
ENSG00000165983	3998
ENSG00000165996	2175
ENSG00000165997	7196
ENSG00000166002	1223
ENSG00000166004	9493
ENSG00000166012	8420
ENSG00000166016	4973
ENSG00000166024	3559
ENSG00000166025	10035
ENSG00000166033	2120
ENSG00000166037	7101
ENSG00000166046	6558
ENSG00000166068	8260
ENSG00000166073	5119
ENSG00000166086	5451
ENSG00000166106	5669
ENSG00000166123	6354
ENSG00000166128	5200
ENSG00000166130	4163
ENSG00000166133	1875
ENSG00000166135	13950
ENSG00000166136	2572
ENSG00000166140	4264
ENSG00000166147	16057
ENSG00000166164	8492
ENSG00000166165	2669
ENSG00000166166	3229
ENSG00000166167	6583
ENSG00000166169	5734
ENSG00000166170	5271
ENSG00000166171	2670
ENSG00000166173	3160
ENSG00000166181	4651
ENSG00000166188	4274
ENSG00000166189	2646
ENSG00000166192	2289
ENSG00000166197	3969
ENSG00000166199	2372
ENSG00000166200	4940
ENSG00000166206	8993
ENSG00000166224	6257
ENSG00000166225	7266
ENSG00000166226	4322
ENSG00000166228	1614
ENSG00000166233	7246
ENSG00000166250	2635
ENSG00000166260	6488
ENSG00000166261	4808
ENSG00000166262	6022
ENSG00000166263	8708
ENSG00000166266	6742
ENSG00000166272	4278
ENSG00000166275	2708
ENSG00000166289	2681
ENSG00000166292	2906
ENSG00000166295	3969
ENSG00000166311	2756
ENSG00000166313	5194
ENSG00000166321	2437
ENSG00000166326	3295
ENSG00000166333	3463
ENSG00000166337	6104
ENSG00000166340	4895
ENSG00000166341	10763
ENSG00000166342	5509
ENSG00000166343	2421
ENSG00000166347	6865
ENSG00000166348	9850
ENSG00000166352	1758
ENSG00000166377	14930
ENSG00000166387	9617
ENSG00000166394	8596
ENSG00000166396	2596
ENSG00000166398	7459
ENSG00000166401	4375
ENSG00000166402	6722
ENSG00000166411	6832
ENSG00000166432	7512
ENSG00000166435	9086
ENSG00000166436	10816
ENSG00000166439	7823
ENSG00000166441	7193
ENSG00000166444	14267
ENSG00000166446	8557
ENSG00000166450	14388
ENSG00000166451	3568
ENSG00000166452	2300
ENSG00000166454	6262
ENSG00000166471	4422
ENSG00000166477	2679
ENSG00000166478	4233
ENSG00000166479	7637
ENSG00000166482	2152
ENSG00000166483	9239
ENSG00000166484	5196
ENSG00000166492	971
ENSG00000166503	3112
ENSG00000166507	4685
ENSG00000166508	4387
ENSG00000166510	5115
ENSG00000166526	5420
ENSG00000166529	2147
ENSG00000166532	8551
ENSG00000166548	7169
ENSG00000166557	2769
ENSG00000166562	3656
ENSG00000166575	5898
ENSG00000166579	8115
ENSG00000166582	2302
ENSG00000166592	1709
ENSG00000166595	1069
ENSG00000166598	4688
ENSG00000166619	3927
ENSG00000166670	1758
ENSG00000166681	1362
ENSG00000166685	5061
ENSG00000166704	7635
ENSG00000166710	3151
ENSG00000166716	8130
ENSG00000166734	6948
ENSG00000166741	2919
ENSG00000166747	10979
ENSG00000166750	10709
ENSG00000166770	3623
ENSG00000166780	3688
ENSG00000166783	11162
ENSG00000166788	3070
ENSG00000166794	1911
ENSG00000166797	2427
ENSG00000166801	7221
ENSG00000166803	3051
ENSG00000166813	5001
ENSG00000166821	3171
ENSG00000166822	5572
ENSG00000166825	4871
ENSG00000166831	2101
ENSG00000166833	14577
ENSG00000166839	5018
ENSG00000166845	5958
ENSG00000166847	5159
ENSG00000166848	3379
ENSG00000166851	4760
ENSG00000166855	5461
ENSG00000166860	6170
ENSG00000166881	5708
ENSG00000166886	3010
ENSG00000166887	7710
ENSG00000166888	7298
ENSG00000166889	4278
ENSG00000166896	1373
ENSG00000166900	7624
ENSG00000166902	2271
ENSG00000166908	3296
ENSG00000166912	8817
ENSG00000166913	4017
ENSG00000166920	1405
ENSG00000166922	2192
ENSG00000166923	4168
ENSG00000166924	3586
ENSG00000166925	3715
ENSG00000166938	5436
ENSG00000166946	4676
ENSG00000166949	9113
ENSG00000166963	10652
ENSG00000166965	4963
ENSG00000166971	5202
ENSG00000166974	6180
ENSG00000166979	4353
ENSG00000166986	7028
ENSG00000166987	5646
ENSG00000166997	2475
ENSG00000167004	4240
ENSG00000167005	5474
ENSG00000167034	3271
ENSG00000167065	4450
ENSG00000167074	4715
ENSG00000167081	4529
ENSG00000167085	3814
ENSG00000167088	1841
ENSG00000167100	7016
ENSG00000167103	3341
ENSG00000167105	3099
ENSG00000167106	6100
ENSG00000167107	5797
ENSG00000167110	6961
ENSG00000167112	2546
ENSG00000167113	4814
ENSG00000167114	3110
ENSG00000167118	3130
ENSG00000167123	6054
ENSG00000167130	2249
ENSG00000167136	1172
ENSG00000167157	1233
ENSG00000167173	5812
ENSG00000167182	3112
ENSG00000167186	4120
ENSG00000167191	6064
ENSG00000167193	4090
ENSG00000167196	4595
ENSG00000167202	9763
ENSG00000167220	4704
ENSG00000167232	10397
ENSG00000167244	6979
ENSG00000167257	4398
ENSG00000167258	12773
ENSG00000167264	4472
ENSG00000167272	2173
ENSG00000167280	6173
ENSG00000167283	3376
ENSG00000167291	11555
ENSG00000167302	4762
ENSG00000167315	3740
ENSG00000167323	6811
ENSG00000167325	4178
ENSG00000167333	4282
ENSG00000167363	3872
ENSG00000167371	3318
ENSG00000167377	7342
ENSG00000167378	9869
ENSG00000167380	6922
ENSG00000167383	5508
ENSG00000167384	3574
ENSG00000167393	9015
ENSG00000167394	3935
ENSG00000167395	8635
ENSG00000167397	2191
ENSG00000167447	3752
ENSG00000167460	7412
ENSG00000167461	5191
ENSG00000167468	2033
ENSG00000167470	4495
ENSG00000167487	3582
ENSG00000167491	7296
ENSG00000167508	4717
ENSG00000167513	3336
ENSG00000167515	4463
ENSG00000167522	15352
ENSG00000167523	5746
ENSG00000167525	4829
ENSG00000167526	3886
ENSG00000167528	5646
ENSG00000167535	7153
ENSG00000167536	2944
ENSG00000167543	4570
ENSG00000167548	20476
ENSG00000167549	4321
ENSG00000167550	1290
ENSG00000167552	3421
ENSG00000167553	3359
ENSG00000167554	3537
ENSG00000167555	8530
ENSG00000167562	6294
ENSG00000167565	2218
ENSG00000167566	8090
ENSG00000167578	3935
ENSG00000167595	6328
ENSG00000167600	2874
ENSG00000167601	5154
ENSG00000167604	3198
ENSG00000167615	6470
ENSG00000167617	903
ENSG00000167625	4271
ENSG00000167632	34988
ENSG00000167635	4146
ENSG00000167637	4367
ENSG00000167642	5199
ENSG00000167645	3184
ENSG00000167657	3549
ENSG00000167658	4027
ENSG00000167670	4299
ENSG00000167671	5275
ENSG00000167674	4314
ENSG00000167685	7239
ENSG00000167693	5881
ENSG00000167695	2734
ENSG00000167699	4951
ENSG00000167700	1823
ENSG00000167702	4447
ENSG00000167703	10618
ENSG00000167705	2098
ENSG00000167716	7913
ENSG00000167720	3498
ENSG00000167721	5545
ENSG00000167723	9780
ENSG00000167733	2990
ENSG00000167740	2182
ENSG00000167747	3256
ENSG00000167766	8028
ENSG00000167767	4350
ENSG00000167770	5331
ENSG00000167771	2738
ENSG00000167772	2482
ENSG00000167775	2277
ENSG00000167778	3191
ENSG00000167779	1279
ENSG00000167785	4650
ENSG00000167792	4154
ENSG00000167797	2019
ENSG00000167799	1475
ENSG00000167815	2114
ENSG00000167840	2794
ENSG00000167842	3157
ENSG00000167862	1108
ENSG00000167863	3231
ENSG00000167881	7313
ENSG00000167900	1857
ENSG00000167904	6616
ENSG00000167912	1743
ENSG00000167920	2287
ENSG00000167925	3970
ENSG00000167930	5157
ENSG00000167962	4701
ENSG00000167965	4323
ENSG00000167967	6402
ENSG00000167969	3234
ENSG00000167972	7804
ENSG00000167977	3420
ENSG00000167978	13266
ENSG00000167981	1831
ENSG00000167985	2492
ENSG00000167986	13950
ENSG00000167987	3960
ENSG00000167992	4869
ENSG00000167994	3006
ENSG00000167995	8930
ENSG00000167996	2030
ENSG00000168000	4004
ENSG00000168002	1923
ENSG00000168003	5239
ENSG00000168005	2807
ENSG00000168010	8617
ENSG00000168014	12567
ENSG00000168016	11182
ENSG00000168026	7720
ENSG00000168028	3936
ENSG00000168036	6606
ENSG00000168038	6579
ENSG00000168040	1841
ENSG00000168056	10298
ENSG00000168060	4044
ENSG00000168061	1772
ENSG00000168062	2844
ENSG00000168066	5972
ENSG00000168067	3745
ENSG00000168077	4031
ENSG00000168078	2165
ENSG00000168090	2807
ENSG00000168092	7101
ENSG00000168096	7775
ENSG00000168101	2068
ENSG00000168116	3078
ENSG00000168118	3297
ENSG00000168137	10808
ENSG00000168140	2806
ENSG00000168152	4332
ENSG00000168159	3285
ENSG00000168172	15250
ENSG00000168175	6988
ENSG00000168209	2058
ENSG00000168214	9041
ENSG00000168216	2402
ENSG00000168228	4353
ENSG00000168234	7188
ENSG00000168237	4793
ENSG00000168246	3301
ENSG00000168255	5594
ENSG00000168256	5563
ENSG00000168259	9373
ENSG00000168264	4724
ENSG00000168268	4734
ENSG00000168273	2482
ENSG00000168275	1257
ENSG00000168282	2710
ENSG00000168283	4283
ENSG00000168286	1885
ENSG00000168288	2191
ENSG00000168291	4717
ENSG00000168297	5249
ENSG00000168300	7307
ENSG00000168301	3068
ENSG00000168303	7668
ENSG00000168306	3859
ENSG00000168310	3116
ENSG00000168374	2595
ENSG00000168385	7378
ENSG00000168386	5897
ENSG00000168389	3987
ENSG00000168393	2451
ENSG00000168394	4742
ENSG00000168395	8200
ENSG00000168397	6638
ENSG00000168398	7008
ENSG00000168404	5692
ENSG00000168405	4328
ENSG00000168411	6465
ENSG00000168434	4343
ENSG00000168438	5940
ENSG00000168439	4657
ENSG00000168453	8784
ENSG00000168461	5586
ENSG00000168476	2266
ENSG00000168477	15166
ENSG00000168487	7471
ENSG00000168488	6508
ENSG00000168490	4165
ENSG00000168495	5613
ENSG00000168496	2478
